Molecule ChEMBL ID,SMILES,pIC50,Molecular_Weight,AlogP,TPSA,HBA,HBD,RO5_Violations,Rotatable_Bonds,QED,Aromatic_Rings,Heavy_Atoms,NP_Likeness
CHEMBL3503433,CNC(=O)[C@@H]1C[C@H]2CN(Cc3ccco3)C[C@H]2N1C.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,491.39,0.53,48.72,4.0,1.0,0.0,3.0,0.86,1.0,19.0,-0.93
CHEMBL3503470,Cn1cc(CN2CCC(F)(F)C3(CCN(c4cnccn4)C3)C2)cn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,576.45,1.95,50.08,6.0,0.0,0.0,3.0,0.85,2.0,25.0,-1.77
CHEMBL3503471,Cc1ccc(CN2CCC(F)(F)C3(CCN(c4cnccn4)C3)C2)o1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,576.44,3.12,45.4,5.0,0.0,0.0,3.0,0.85,2.0,25.0,-1.4
CHEMBL3503714,Cc1ccc(N2CCC3(CN(Cc4ccncc4)CCC3(F)F)C2)nn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,587.47,2.92,45.15,5.0,0.0,0.0,3.0,0.84,2.0,26.0,-1.32
CHEMBL3503837,Cn1ccnc1CN1CCC(F)(F)C2(CCN(c3cccnc3)C2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,575.46,2.55,37.19,5.0,0.0,0.0,3.0,0.86,2.0,25.0,-1.43
CHEMBL3503845,Cn1nc(COc2cccnc2)c2c1CCN(CC1CC1)C2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,526.43,2.16,43.18,5.0,0.0,0.0,5.0,0.85,2.0,22.0,-1.68
CHEMBL3503869,CN1CCN(C2COC3(CCN(Cc4ccsc4)CC3)C2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,563.56,2.12,18.95,5.0,0.0,0.0,3.0,0.84,1.0,23.0,-1.23
CHEMBL3503875,CN1CCN(C2COC3(CCN(Cc4cccs4)CC3)C2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,563.56,2.12,18.95,5.0,0.0,0.0,3.0,0.84,1.0,23.0,-1.19
CHEMBL3503973,O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.c1cncc(COC[C@H]2CC[C@H]3[C@H](CCN3Cc3nccs3)O2)c1,4.300000029139089,573.51,2.88,47.48,6.0,0.0,0.0,6.0,0.81,2.0,24.0,-0.82
CHEMBL3504073,COCCN(C)C1COC2(CCN(Cc3cccc(F)c3)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,564.5,2.53,24.94,4.0,0.0,0.0,6.0,0.8,1.0,24.0,-1.3
CHEMBL3504301,CN1CCN(C2COC3(CCN(CC4CC4)CC3)C2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,635.52,1.27,18.95,4.0,0.0,0.0,3.0,0.78,0.0,21.0,-0.43
CHEMBL3504385,FC1(F)CCN(Cc2cccnc2)CC12CCN(c1cnccn1)C2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,687.46,2.61,45.15,5.0,0.0,0.0,3.0,0.86,2.0,25.0,-1.25
CHEMBL3504386,FC1(F)CCN(Cc2ccncc2)CC12CCN(c1cnccn1)C2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,687.46,2.61,45.15,5.0,0.0,0.0,3.0,0.86,2.0,25.0,-1.18
CHEMBL3504391,CN(Cc1ccncc1)C1COC2(CCN(Cc3cccs3)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,699.59,3.4,28.6,5.0,0.0,0.0,5.0,0.82,2.0,25.0,-1.46
CHEMBL3504526,FC1(F)CCN(Cc2ccncc2)CC12CCN(c1cccnc1)C2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,686.48,3.21,32.26,4.0,0.0,0.0,3.0,0.86,2.0,25.0,-1.01
CHEMBL3504528,FC1(F)CCN(Cc2ccccn2)CC12CCN(c1cnccn1)C2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,687.46,2.61,45.15,5.0,0.0,0.0,3.0,0.86,2.0,25.0,-1.57
CHEMBL3504534,CN1CCN(C2COC3(CCN(Cc4ccc(F)cc4)CC3)C2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,689.54,2.2,18.95,4.0,0.0,0.0,3.0,0.83,1.0,25.0,-0.8
CHEMBL3504535,Cc1ccc(CN2CCC3(CC2)CC(N2CCN(C)CC2)CO3)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,691.61,2.43,18.95,5.0,0.0,0.0,3.0,0.83,1.0,24.0,-1.08
CHEMBL3504573,CN(Cc1ccncc1)C1COC2(CCN(Cc3ccco3)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,683.52,2.93,41.74,5.0,0.0,0.0,5.0,0.84,2.0,25.0,-1.11
CHEMBL3504576,CN(Cc1ccncc1)C1COC2(CCN(Cc3ccsc3)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,699.59,3.4,28.6,5.0,0.0,0.0,5.0,0.82,2.0,25.0,-1.48
CHEMBL3504590,FC1(F)CCN(Cc2ccncc2)CC12CCN(Cc1ccccn1)C2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,700.5,3.21,32.26,4.0,0.0,0.0,4.0,0.84,2.0,26.0,-1.1
CHEMBL3504591,FC1(F)CCN(Cc2ccccn2)CC12CCN(c1cccnc1)C2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,686.48,3.21,32.26,4.0,0.0,0.0,3.0,0.86,2.0,25.0,-1.4
CHEMBL3504592,FC1(F)CCN(Cc2cccnc2)CC12CCN(c1ccccn1)C2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,686.48,3.21,32.26,4.0,0.0,0.0,3.0,0.86,2.0,25.0,-1.37
CHEMBL3504624,CN(Cc1ccncc1)C1COC2(CCN(Cc3ccccn3)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.300000029139089,808.57,2.73,41.49,5.0,0.0,0.0,5.0,0.83,2.0,26.0,-1.23
CHEMBL3504731,CC1CCCN(Cc2ccnc(-c3cccnc3)n2)C1.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.300000029139089,460.49,2.77,41.91,4.0,0.0,0.0,3.0,0.86,2.0,20.0,-1.86
CHEMBL350488,C=C(C(=O)OC)C(O)c1ccccc1,3.020847860712961,192.21,1.45,46.53,3.0,1.0,0.0,3.0,0.58,1.0,14.0,0.55
CHEMBL350506,C[N+]1(CCOP(=O)([O-])OCCOC2CCCCC2)CCCCC1,4.0,349.41,2.47,67.82,5.0,0.0,0.0,9.0,0.36,0.0,23.0,0.21
CHEMBL350785,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCOc1ccccc1,4.0,359.4,2.83,67.82,5.0,0.0,0.0,13.0,0.31,1.0,24.0,0.14
CHEMBL350978,CCCCCCCCCCCCCCC1CCC(OCCOP(=O)([O-])OCC[N+](C)(C)C)CC1,4.62616885492617,505.72,6.86,67.82,5.0,0.0,2.0,22.0,0.09,0.0,34.0,0.5
CHEMBL351276,C[N+]1(CCOP(=O)([O-])OCCCCC=C2C3CC4CC(C3)CC2C4)CCOCC1,4.329290404776203,427.52,3.52,67.82,5.0,0.0,0.0,10.0,0.23,0.0,29.0,0.36
CHEMBL351420,C[N+](C)(C)CCOP(=O)([O-])OCCOc1ccccc1,4.0,303.3,1.27,67.82,5.0,0.0,0.0,9.0,0.39,1.0,20.0,0.01
CHEMBL351937,O=Cc1ccc([N+](=O)[O-])o1,5.319695720647029,141.08,1.0,73.35,4.0,0.0,0.0,2.0,0.35,1.0,10.0,-1.04
CHEMBL352041,C=C(C(=O)OC)C(O)c1ccc([N+](=O)[O-])cc1,3.781569536380768,237.21,1.36,89.67,5.0,1.0,0.0,4.0,0.37,1.0,17.0,-0.13
CHEMBL353318,COC(=O)N[C@H](C(=O)OC)[C@H](O)[C@@H](C)c1c(C)nc2n(C)c3ncn(Cc4ccccc4)c3c(=O)n12,4.6777807052660805,496.52,1.1,141.98,11.0,2.0,1.0,7.0,0.36,4.0,36.0,-0.78
CHEMBL353802,c1cc(-c2cc3cc(C4=NCCN4)ccc3o2)ccc1C1=NCCN1,4.6777807052660805,330.39,2.8,61.92,5.0,2.0,0.0,3.0,0.78,3.0,25.0,-0.05
CHEMBL354342,N=C(N)c1ccc(-c2cc3cc(C(=N)N)ccc3o2)cc1,6.004364805402449,278.31,2.67,112.88,3.0,4.0,0.0,3.0,0.44,3.0,21.0,0.16
CHEMBL354607,CCCc1ccc2ccccc2n1,4.0,171.24,3.19,12.89,1.0,0.0,0.0,2.0,0.68,2.0,13.0,-0.68
CHEMBL3546471,Cc1cc(N2CCc3ccccc3C2)nc(Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)n1,5.301029995663981,465.58,3.11,87.66,7.0,1.0,0.0,5.0,0.62,3.0,33.0,-2.0
CHEMBL356987,C=CCOc1ccc(C(=O)/C=C/c2cc(OC)c(CCCC)c(OC)c2)cc1,4.045757490560675,380.48,5.51,44.76,4.0,0.0,1.0,11.0,0.29,2.0,28.0,0.1
CHEMBL357476,COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1C,4.657577319177793,284.31,3.31,66.76,4.0,2.0,0.0,4.0,0.67,2.0,21.0,0.58
CHEMBL357625,O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CCCCCC1,4.251811972993799,341.78,3.92,37.38,2.0,0.0,0.0,2.0,0.82,1.0,21.0,-2.16
CHEMBL357640,C=CCOc1ccc(C(=O)/C=C/c2cc(OCC=C)ccc2OCC=C)cc1,4.42021640338319,376.45,5.28,44.76,4.0,0.0,1.0,12.0,0.29,2.0,28.0,-0.29
CHEMBL3577068,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(OC)c(OC)c(c3CCN1C)Oc1c(O)c(OC)cc3c1[C@H](C2)NCC3,6.552841968657781,624.73,6.53,90.88,9.0,2.0,2.0,4.0,0.26,4.0,46.0,2.1
CHEMBL3580814,COc1ccc(CN2C(=O)C(=C(c3ccc(O)cc3)c3ccc(O)cc3)c3ccccc32)cc1,4.3260580013659125,449.51,5.61,70.0,4.0,2.0,1.0,5.0,0.39,4.0,34.0,-0.39
CHEMBL358286,COc1cc(/C=C/C(=O)c2ccccc2N(C)C)cc(OC)c1,5.136677139879544,311.38,3.67,38.77,4.0,0.0,0.0,6.0,0.6,2.0,23.0,-0.35
CHEMBL358518,COc1cc(O)cc(C)c1/C=C/C(=O)c1ccc(O)cc1,4.4089353929735005,284.31,3.31,66.76,4.0,2.0,0.0,4.0,0.67,2.0,21.0,0.55
CHEMBL358747,CN1CCN(S(=O)(=O)c2cc(C(F)(F)F)ccc2F)CC1,3.7011469235902936,326.32,1.78,40.62,3.0,0.0,0.0,2.0,0.78,1.0,21.0,-2.24
CHEMBL3589180,CC(=O)OC[C@H]1O[C@@H](n2cc(-c3cc(-c4ccc(F)cc4)on3)c(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,6.107905397309519,531.45,1.32,169.02,12.0,1.0,2.0,7.0,0.34,3.0,38.0,0.05
CHEMBL3589182,CC(=O)OC[C@H]1O[C@@H](n2cc(-c3cc(-c4ccccc4)on3)c(N)nc2=O)C[C@@H]1OC(C)=O,5.79317412396815,454.44,1.93,148.77,11.0,1.0,1.0,6.0,0.55,3.0,33.0,0.3
CHEMBL3589183,CC(=O)OC[C@H]1O[C@@H](n2cc(-c3cc(CO)on3)c(N)nc2=O)C[C@@H]1OC(C)=O,5.504455662453552,408.37,-0.24,169.0,12.0,2.0,1.0,6.0,0.6,2.0,29.0,0.64
CHEMBL3589185,Cc1ccc(-c2cc(-c3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c(=O)[nH]c3=O)no2)cc1,6.214670164989233,385.38,0.81,130.58,8.0,3.0,0.0,4.0,0.61,3.0,28.0,-0.09
CHEMBL3589186,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cc(-c2ccc(F)cc2)on1,6.236572006437063,389.34,0.64,130.58,8.0,3.0,0.0,4.0,0.6,3.0,28.0,-0.27
CHEMBL3589188,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cc(CO)on1,6.136677139879544,325.28,-1.68,150.81,9.0,4.0,0.0,4.0,0.52,2.0,23.0,0.28
CHEMBL3589190,CCCCCCCCc1cc(-c2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)no1,4.903089986991944,407.47,1.74,130.58,8.0,3.0,0.0,10.0,0.51,2.0,29.0,0.28
CHEMBL3589193,[N-]=[N+]=N[C@H]1C[C@H](n2cc(-c3cc(CO)on3)c(=O)[nH]c2=O)O[C@@H]1CO,6.309803919971486,350.29,-0.36,179.34,9.0,3.0,0.0,5.0,0.37,2.0,25.0,0.23
CHEMBL3589195,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1-c1cc(-c2ccc(F)cc2)on1,5.832682665251824,405.34,-0.39,150.81,9.0,4.0,0.0,4.0,0.46,3.0,29.0,-0.11
CHEMBL3589196,O=c1[nH]c(=O)n([C@H]2C=C[C@@H](CO)O2)cc1-c1cc(-c2ccccc2)on1,5.341035157335565,353.33,1.3,110.35,7.0,2.0,0.0,4.0,0.68,3.0,26.0,-0.11
CHEMBL3589197,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cc(-c2ccccc2)on1,6.214670164989233,370.37,0.79,136.63,9.0,3.0,0.0,4.0,0.61,3.0,27.0,0.09
CHEMBL3589331,CC(=O)OC[C@H]1O[C@@H](n2cc(-c3cc(-c4ccc(C)cc4)on3)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,5.769551078621726,469.45,1.95,142.72,10.0,1.0,0.0,6.0,0.54,3.0,34.0,0.14
CHEMBL3589332,CC(=O)OC[C@H]1O[C@@H](n2cc(-c3cc(-c4ccc(F)cc4)on3)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,6.154901959985743,473.41,1.78,142.72,10.0,1.0,0.0,6.0,0.53,3.0,34.0,-0.01
CHEMBL3589334,CC(=O)OC[C@H]1O[C@@H](n2cc(-c3cc(CO)on3)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,5.4698003017969175,409.35,-0.53,162.95,11.0,2.0,1.0,6.0,0.59,2.0,29.0,0.55
CHEMBL3589336,CCCCCCCCc1cc(-c2cn([C@H]3C[C@H](OC(C)=O)[C@@H](COC(C)=O)O3)c(=O)[nH]c2=O)no1,4.679645967182328,491.54,2.88,142.72,10.0,1.0,0.0,12.0,0.35,2.0,35.0,0.44
CHEMBL3589338,CC(=O)OC[C@H]1O[C@@H](n2cc(-c3cc(-c4ccc(F)cc4)on3)c(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-],4.903089986991944,456.39,2.53,165.18,9.0,1.0,0.0,6.0,0.26,3.0,33.0,-0.13
CHEMBL3589339,CC(=O)OC[C@H]1O[C@@H](n2cc(-c3cc(CO)on3)c(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-],4.903089986991944,392.33,0.21,185.41,10.0,2.0,0.0,6.0,0.3,2.0,28.0,0.42
CHEMBL359009,O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CCCCC1,3.958607314841775,327.76,3.53,37.38,2.0,0.0,0.0,2.0,0.83,1.0,20.0,-2.27
