Molecular_Weight,AlogP,TPSA,HBA,HBD,RO5_Violations,Rotatable_Bonds,QED,Aromatic_Rings,Heavy_Atoms,NP_Likeness
512.41,5.51,122.66,10.0,3.0,2.0,12.0,0.21,4.0,35.0,-0.87
498.38,5.12,122.66,10.0,3.0,1.0,11.0,0.24,4.0,34.0,-0.93
613.73,3.88,147.6,14.0,3.0,2.0,14.0,0.18,4.0,45.0,-1.04
557.71,5.85,146.72,12.0,5.0,3.0,18.0,0.09,4.0,41.0,-0.71
599.7,3.49,147.6,14.0,3.0,2.0,13.0,0.19,4.0,44.0,-1.09
685.84,3.3,171.66,16.0,5.0,2.0,19.0,0.09,4.0,50.0,-0.93
713.89,4.08,171.66,16.0,5.0,2.0,21.0,0.08,4.0,52.0,-0.88
599.79,7.02,146.72,12.0,5.0,3.0,21.0,0.06,4.0,44.0,-0.61
571.73,6.24,146.72,12.0,5.0,3.0,19.0,0.08,4.0,42.0,-0.7
196.2,1.2,66.76,4.0,2.0,0.0,3.0,0.56,1.0,14.0,1.05
270.24,2.58,90.9,5.0,3.0,0.0,1.0,0.63,3.0,20.0,1.43
298.33,1.61,89.08,8.0,2.0,0.0,3.0,0.57,3.0,21.0,-1.84
298.33,1.61,89.08,8.0,2.0,0.0,3.0,0.57,3.0,21.0,-1.95
282.33,1.91,68.85,7.0,1.0,0.0,3.0,0.59,3.0,20.0,-2.26
300.32,2.05,68.85,7.0,1.0,0.0,3.0,0.59,3.0,21.0,-2.52
316.78,2.56,68.85,7.0,1.0,0.0,3.0,0.6,3.0,21.0,-2.41
351.22,3.21,68.85,7.0,1.0,0.0,3.0,0.58,3.0,22.0,-2.48
406.9,4.91,79.38,6.0,2.0,0.0,5.0,0.32,5.0,28.0,-1.75
420.93,4.92,68.52,7.0,1.0,0.0,5.0,0.32,5.0,29.0,-1.8
434.96,5.41,68.52,7.0,1.0,1.0,6.0,0.28,5.0,30.0,-1.9
420.93,5.3,79.38,6.0,2.0,1.0,6.0,0.29,5.0,29.0,-1.73
434.96,5.31,68.52,7.0,1.0,1.0,6.0,0.29,5.0,30.0,-1.78
448.98,5.8,68.52,7.0,1.0,1.0,7.0,0.25,5.0,31.0,-1.88
463.01,6.09,68.52,7.0,1.0,1.0,8.0,0.22,5.0,32.0,-1.62
477.04,6.58,68.52,7.0,1.0,1.0,9.0,0.19,5.0,33.0,-1.71
448.98,5.8,68.52,7.0,1.0,1.0,7.0,0.25,5.0,31.0,-1.89
463.01,6.19,68.52,7.0,1.0,1.0,8.0,0.22,5.0,32.0,-1.82
448.98,5.97,68.52,7.0,1.0,1.0,6.0,0.25,5.0,31.0,-1.83
463.01,6.04,68.52,7.0,1.0,1.0,7.0,0.23,5.0,32.0,-1.79
446.97,5.57,68.52,7.0,1.0,1.0,7.0,0.2,5.0,31.0,-1.85
497.03,6.43,68.52,7.0,1.0,1.0,7.0,0.2,6.0,35.0,-1.71
485.8,5.67,79.38,6.0,2.0,1.0,5.0,0.25,5.0,29.0,-1.83
499.83,5.68,68.52,7.0,1.0,1.0,5.0,0.25,5.0,30.0,-1.87
513.85,6.17,68.52,7.0,1.0,2.0,6.0,0.22,5.0,31.0,-1.97
465.93,4.83,111.66,9.0,1.0,0.0,6.0,0.16,5.0,32.0,-2.05
488.93,5.94,68.52,7.0,1.0,1.0,5.0,0.24,5.0,33.0,-1.8
304.28,0.97,158.47,7.0,2.0,0.0,6.0,0.58,1.0,20.0,-1.48
220.22,2.12,59.67,4.0,1.0,0.0,1.0,0.8,2.0,16.0,1.55
320.3,1.14,95.97,7.0,0.0,0.0,3.0,0.44,0.0,23.0,2.84
310.31,2.23,132.61,6.0,1.0,0.0,8.0,0.58,1.0,22.0,-1.13
465.58,2.56,94.64,6.0,2.0,0.0,7.0,0.56,3.0,33.0,-1.93
290.27,1.55,110.38,6.0,5.0,0.0,1.0,0.51,2.0,21.0,2.3
550.68,0.67,171.11,9.0,5.0,1.0,4.0,0.37,1.0,38.0,1.83
532.67,1.99,143.37,9.0,3.0,1.0,3.0,0.54,1.0,37.0,1.47
549.58,5.29,58.2,4.0,2.0,1.0,20.0,0.17,1.0,30.0,0.1
446.55,-0.34,122.88,10.0,4.0,0.0,0.0,0.4,2.0,32.0,0.01
375.47,2.97,61.44,5.0,2.0,0.0,7.0,0.62,3.0,28.0,-0.97
297.34,4.49,47.56,4.0,1.0,0.0,6.0,0.79,1.0,20.0,-0.41
334.36,4.35,50.8,5.0,1.0,0.0,7.0,0.76,2.0,23.0,-0.9
307.29,3.99,67.79,5.0,2.0,0.0,6.0,0.79,2.0,21.0,-0.35
326.29,3.59,82.82,7.0,1.0,0.0,7.0,0.78,2.0,22.0,-1.08
392.42,5.21,69.68,7.0,1.0,1.0,7.0,0.56,3.0,26.0,-1.31
336.28,4.19,90.7,6.0,1.0,0.0,7.0,0.46,2.0,23.0,-1.03
307.29,3.99,67.79,5.0,2.0,0.0,6.0,0.79,2.0,21.0,-0.36
337.31,4.0,77.02,6.0,2.0,0.0,7.0,0.74,2.0,23.0,-0.19
305.31,4.46,47.56,4.0,1.0,0.0,6.0,0.8,2.0,21.0,-0.44
367.34,4.01,86.25,7.0,2.0,0.0,8.0,0.68,2.0,25.0,-0.19
283.31,4.24,47.56,4.0,1.0,0.0,5.0,0.82,1.0,19.0,-0.1
317.33,4.62,47.56,4.0,1.0,0.0,7.0,0.76,2.0,22.0,-0.18
321.31,4.29,56.79,5.0,1.0,0.0,7.0,0.77,2.0,22.0,-0.62
412.83,5.55,69.68,7.0,1.0,1.0,7.0,0.51,3.0,26.0,-1.43
370.18,5.05,47.56,4.0,1.0,1.0,6.0,0.72,2.0,21.0,-0.71
309.28,4.42,47.56,4.0,1.0,0.0,6.0,0.8,2.0,21.0,-0.96
321.31,4.29,56.79,5.0,1.0,0.0,7.0,0.77,2.0,22.0,-0.64
296.26,3.58,73.59,6.0,1.0,0.0,6.0,0.82,2.0,20.0,-1.18
325.73,4.94,47.56,4.0,1.0,0.0,6.0,0.76,2.0,21.0,-0.91
370.18,5.05,47.56,4.0,1.0,1.0,6.0,0.72,2.0,21.0,-0.78
341.35,5.44,47.56,4.0,1.0,1.0,6.0,0.61,3.0,24.0,-0.62
292.28,3.68,60.45,5.0,1.0,0.0,6.0,0.82,2.0,20.0,-1.07
341.35,5.44,47.56,4.0,1.0,1.0,6.0,0.61,3.0,24.0,-0.54
337.31,4.0,77.02,6.0,2.0,0.0,7.0,0.74,2.0,23.0,-0.17
307.29,3.99,67.79,5.0,2.0,0.0,6.0,0.79,2.0,21.0,-0.34
497.11,5.81,70.4,7.0,0.0,1.0,9.0,0.32,2.0,31.0,-1.12
483.08,5.47,79.19,7.0,1.0,1.0,10.0,0.27,2.0,30.0,-1.59
512.12,5.31,82.43,8.0,1.0,2.0,11.0,0.25,2.0,32.0,-1.3
477.05,7.52,52.89,4.0,1.0,1.0,6.0,0.29,4.0,32.0,-1.45
538.72,6.71,92.33,8.0,1.0,2.0,9.0,0.19,4.0,36.0,-0.84
561.8,5.34,108.29,8.0,2.0,2.0,13.0,0.25,2.0,37.0,-0.93
415.3,2.66,80.28,6.0,1.0,0.0,1.0,0.66,3.0,26.0,-0.92
393.24,4.13,73.8,5.0,1.0,0.0,2.0,0.56,4.0,25.0,-0.84
358.4,3.77,83.03,6.0,1.0,0.0,4.0,0.6,4.0,27.0,-0.97
398.26,4.1,82.76,6.0,1.0,0.0,3.0,0.56,4.0,25.0,-1.58
340.84,4.44,56.73,5.0,1.0,0.0,3.0,0.6,4.0,23.0,-1.7
419.74,5.21,56.73,5.0,1.0,1.0,3.0,0.5,4.0,24.0,-1.69
400.49,6.04,56.73,4.0,1.0,1.0,3.0,0.37,6.0,31.0,-0.67
347.22,3.09,65.96,5.0,1.0,0.0,4.0,0.79,3.0,21.0,-1.28
342.2,3.78,56.92,2.0,3.0,0.0,1.0,0.63,3.0,21.0,-0.48
387.18,3.68,61.54,2.0,2.0,0.0,1.0,0.49,4.0,21.0,-1.08
459.72,5.41,60.77,3.0,2.0,1.0,3.0,0.59,0.0,33.0,1.36
459.72,5.55,60.77,3.0,2.0,1.0,3.0,0.58,0.0,33.0,1.52
397.6,5.31,53.35,3.0,2.0,1.0,2.0,0.71,1.0,29.0,1.61
403.65,4.76,52.49,3.0,3.0,0.0,2.0,0.62,0.0,29.0,2.06
432.05,5.96,53.35,3.0,2.0,1.0,2.0,0.61,1.0,30.0,1.43
397.6,5.31,53.35,3.0,2.0,1.0,2.0,0.71,1.0,29.0,1.52
397.6,5.31,53.35,3.0,2.0,1.0,2.0,0.71,1.0,29.0,1.66
471.31,2.41,80.33,7.0,0.0,0.0,7.0,0.53,2.0,28.0,-1.86
485.34,2.8,80.33,7.0,0.0,0.0,8.0,0.38,2.0,29.0,-1.8
457.28,2.42,80.33,7.0,0.0,0.0,6.0,0.56,2.0,27.0,-2.07
432.44,1.45,130.33,8.0,3.0,0.0,4.0,0.44,4.0,32.0,0.12
460.38,2.47,129.08,9.0,2.0,0.0,8.0,0.49,3.0,32.0,0.56
364.29,0.38,129.08,9.0,2.0,0.0,8.0,0.63,1.0,24.0,0.74
406.33,-0.01,146.15,10.0,2.0,0.0,9.0,0.43,1.0,27.0,0.62
270.24,-1.25,110.62,7.0,2.0,0.0,3.0,0.66,1.0,19.0,1.21
312.32,-0.08,110.62,7.0,2.0,0.0,6.0,0.71,1.0,22.0,0.86
332.31,0.04,110.62,7.0,2.0,0.0,4.0,0.77,2.0,24.0,0.61
382.39,-0.1,127.69,8.0,2.0,0.0,5.0,0.69,2.0,26.0,0.19
307.28,-2.59,153.71,8.0,3.0,0.0,4.0,0.55,1.0,20.0,0.6
350.31,-2.89,182.81,9.0,4.0,0.0,4.0,0.45,1.0,23.0,0.44
402.71,6.48,33.61,2.0,1.0,1.0,4.0,0.42,4.0,26.0,-0.96
296.36,2.93,53.99,5.0,0.0,0.0,2.0,0.58,0.0,21.0,2.49
282.34,2.54,53.99,5.0,0.0,0.0,1.0,0.55,0.0,20.0,2.54
282.34,3.57,35.53,3.0,0.0,0.0,6.0,0.46,2.0,21.0,0.04
335.28,4.15,89.52,5.0,0.0,0.0,7.0,0.55,1.0,23.0,-1.19
451.4,2.62,67.24,6.0,2.0,0.0,9.0,0.66,2.0,28.0,-0.43
413.35,2.88,118.2,4.0,4.0,0.0,10.0,0.3,2.0,25.0,-0.33
497.42,2.43,107.7,8.0,4.0,0.0,10.0,0.44,2.0,31.0,0.0
445.35,2.29,158.66,6.0,6.0,1.0,10.0,0.21,2.0,27.0,0.05
475.29,1.92,204.48,8.0,4.0,0.0,10.0,0.15,2.0,29.0,-0.61
437.37,2.23,67.24,6.0,2.0,0.0,8.0,0.71,2.0,27.0,-0.44
483.48,4.57,90.22,4.0,4.0,0.0,11.0,0.25,2.0,30.0,-0.42
394.27,1.21,150.68,6.0,5.0,0.0,4.0,0.36,3.0,24.0,-1.01
446.34,1.34,99.72,8.0,3.0,0.0,4.0,0.64,3.0,28.0,-0.87
460.37,1.64,88.72,8.0,2.0,0.0,5.0,0.69,3.0,29.0,-0.98
408.29,1.51,139.68,6.0,4.0,0.0,5.0,0.41,3.0,25.0,-1.18
492.46,3.59,111.7,6.0,4.0,0.0,7.0,0.35,3.0,31.0,-1.06
492.46,3.59,111.7,6.0,4.0,0.0,7.0,0.35,3.0,31.0,-0.96
460.37,1.64,88.72,8.0,2.0,0.0,5.0,0.69,3.0,29.0,-1.04
545.13,2.7,80.33,7.0,0.0,0.0,7.0,0.53,2.0,26.0,-2.03
529.51,4.37,130.68,6.0,6.0,1.0,12.0,0.16,2.0,33.0,-0.1
463.46,3.08,72.84,6.0,4.0,0.0,10.0,0.47,2.0,29.0,-0.44
443.38,1.47,147.26,6.0,4.0,0.0,10.0,0.16,2.0,27.0,-0.42
469.46,4.18,90.22,4.0,4.0,0.0,10.0,0.28,2.0,29.0,-0.33
497.42,2.25,85.7,8.0,2.0,0.0,10.0,0.57,2.0,31.0,-0.21
394.27,1.21,150.68,6.0,5.0,0.0,4.0,0.36,3.0,24.0,-0.89
478.43,3.29,122.7,6.0,5.0,0.0,6.0,0.32,3.0,30.0,-0.82
446.34,1.34,99.72,8.0,3.0,0.0,4.0,0.64,3.0,28.0,-0.86
462.43,3.58,102.47,5.0,4.0,0.0,6.0,0.38,3.0,29.0,-1.27
478.43,3.29,122.7,6.0,5.0,0.0,6.0,0.32,3.0,30.0,-0.95
394.27,1.21,150.68,6.0,5.0,0.0,4.0,0.36,3.0,24.0,-0.87
492.46,3.59,111.7,6.0,4.0,0.0,7.0,0.35,3.0,31.0,-1.01
394.27,1.21,150.68,6.0,5.0,0.0,4.0,0.36,3.0,24.0,-0.73
460.37,1.64,88.72,8.0,2.0,0.0,5.0,0.69,3.0,29.0,-1.07
470.32,3.02,67.44,6.0,0.0,0.0,7.0,0.53,2.0,28.0,-1.42
401.29,1.85,127.43,5.0,4.0,0.0,7.0,0.46,2.0,24.0,-0.04
403.31,1.71,80.33,7.0,0.0,0.0,6.0,0.59,2.0,24.0,-2.06
414.3,1.27,104.12,8.0,0.0,0.0,6.0,0.58,2.0,25.0,-2.16
473.4,2.64,108.68,6.0,4.0,0.0,10.0,0.28,2.0,29.0,-0.1
386.32,3.18,94.35,4.0,3.0,0.0,9.0,0.29,2.0,23.0,-0.16
429.35,2.69,126.94,5.0,4.0,0.0,10.0,0.17,2.0,26.0,-0.29
525.48,3.03,85.7,8.0,2.0,0.0,12.0,0.48,2.0,33.0,-0.16
451.4,2.62,67.24,6.0,2.0,0.0,9.0,0.66,2.0,28.0,-0.34
399.32,2.49,118.2,4.0,4.0,0.0,9.0,0.32,2.0,24.0,-0.39
557.48,3.24,170.8,8.0,4.0,0.0,14.0,0.14,2.0,35.0,-0.22
394.27,1.21,150.68,6.0,5.0,0.0,4.0,0.36,3.0,24.0,-0.95
378.27,1.5,130.45,5.0,4.0,0.0,4.0,0.43,3.0,23.0,-1.47
478.43,3.29,122.7,6.0,5.0,0.0,6.0,0.32,3.0,30.0,-0.91
478.43,3.29,122.7,6.0,5.0,0.0,6.0,0.32,3.0,30.0,-0.73
430.34,1.63,79.49,7.0,2.0,0.0,4.0,0.74,3.0,27.0,-1.17
378.27,1.5,130.45,5.0,4.0,0.0,4.0,0.43,3.0,23.0,-1.38
460.37,1.64,88.72,8.0,2.0,0.0,5.0,0.69,3.0,29.0,-1.03
386.24,1.74,152.11,5.0,4.0,0.0,6.0,0.28,2.0,23.0,-0.96
419.31,1.41,89.56,8.0,0.0,0.0,7.0,0.55,2.0,25.0,-1.88
418.32,2.01,76.67,7.0,0.0,0.0,7.0,0.56,2.0,25.0,-1.38
497.51,4.96,90.22,4.0,4.0,0.0,12.0,0.22,2.0,31.0,-0.37
427.38,3.27,118.2,4.0,4.0,0.0,11.0,0.28,2.0,26.0,-0.32
509.48,1.67,168.02,6.0,4.0,0.0,10.0,0.25,2.0,29.0,-0.53
497.51,4.96,90.22,4.0,4.0,0.0,12.0,0.22,2.0,31.0,-0.28
609.55,3.37,119.84,10.0,2.0,1.0,14.0,0.28,2.0,39.0,-0.32
460.37,1.64,88.72,8.0,2.0,0.0,5.0,0.69,3.0,29.0,-1.02
478.43,3.29,122.7,6.0,5.0,0.0,6.0,0.32,3.0,30.0,-0.86
462.43,3.58,102.47,5.0,4.0,0.0,6.0,0.38,3.0,29.0,-1.25
446.34,1.34,99.72,8.0,3.0,0.0,4.0,0.64,3.0,28.0,-0.9
408.29,1.51,139.68,6.0,4.0,0.0,5.0,0.41,3.0,25.0,-1.07
446.34,1.34,99.72,8.0,3.0,0.0,4.0,0.64,3.0,28.0,-0.9
446.34,1.34,99.72,8.0,3.0,0.0,4.0,0.64,3.0,28.0,-0.86
544.14,3.31,67.44,6.0,0.0,0.0,7.0,0.53,2.0,26.0,-1.55
391.26,0.19,106.11,9.0,0.0,0.0,6.0,0.55,2.0,23.0,-2.24
533.49,5.24,90.22,4.0,4.0,1.0,12.0,0.2,2.0,33.0,-0.55
465.35,2.67,127.38,8.0,2.0,0.0,10.0,0.39,4.0,29.0,-0.88
441.4,5.13,90.22,4.0,4.0,1.0,10.0,0.27,2.0,27.0,-0.31
437.37,2.23,67.24,6.0,2.0,0.0,8.0,0.71,2.0,27.0,-0.35
411.33,2.17,92.72,5.0,3.0,0.0,8.0,0.39,2.0,25.0,-0.34
473.4,2.9,136.66,6.0,4.0,0.0,12.0,0.25,2.0,29.0,-0.09
641.64,5.31,142.82,8.0,4.0,2.0,16.0,0.09,2.0,41.0,-0.27
394.27,1.21,150.68,6.0,5.0,0.0,4.0,0.36,3.0,24.0,-0.79
408.29,1.51,139.68,6.0,4.0,0.0,5.0,0.41,3.0,25.0,-1.25
378.27,1.5,130.45,5.0,4.0,0.0,4.0,0.43,3.0,23.0,-1.4
478.43,3.29,122.7,6.0,5.0,0.0,6.0,0.32,3.0,30.0,-0.78
430.34,1.63,79.49,7.0,2.0,0.0,4.0,0.74,3.0,27.0,-1.29
492.46,3.59,111.7,6.0,4.0,0.0,7.0,0.35,3.0,31.0,-1.11
408.29,1.51,139.68,6.0,4.0,0.0,5.0,0.41,3.0,25.0,-1.04
446.34,1.34,99.72,8.0,3.0,0.0,4.0,0.64,3.0,28.0,-0.8
430.34,1.63,79.49,7.0,2.0,0.0,4.0,0.74,3.0,27.0,-1.26
492.46,3.59,111.7,6.0,4.0,0.0,7.0,0.35,3.0,31.0,-1.07
479.45,3.4,67.24,6.0,2.0,0.0,11.0,0.56,2.0,30.0,-0.36
527.11,3.41,118.2,4.0,4.0,0.0,8.0,0.32,2.0,25.0,-0.49
489.32,2.31,204.48,8.0,4.0,0.0,11.0,0.14,2.0,30.0,-0.59
511.45,2.64,85.7,8.0,2.0,0.0,11.0,0.52,2.0,32.0,-0.2
585.53,4.36,164.82,6.0,6.0,2.0,14.0,0.12,2.0,37.0,-0.15
446.34,1.34,99.72,8.0,3.0,0.0,4.0,0.64,3.0,28.0,-0.83
430.34,1.63,79.49,7.0,2.0,0.0,4.0,0.74,3.0,27.0,-1.29
378.27,1.5,130.45,5.0,4.0,0.0,4.0,0.43,3.0,23.0,-1.21
394.27,1.21,150.68,6.0,5.0,0.0,4.0,0.36,3.0,24.0,-1.06
462.43,3.58,102.47,5.0,4.0,0.0,6.0,0.38,3.0,29.0,-1.27
446.34,1.34,99.72,8.0,3.0,0.0,4.0,0.64,3.0,28.0,-0.76
462.43,3.58,102.47,5.0,4.0,0.0,6.0,0.38,3.0,29.0,-1.14
460.37,1.64,88.72,8.0,2.0,0.0,5.0,0.69,3.0,29.0,-1.0
408.29,1.51,139.68,6.0,4.0,0.0,5.0,0.41,3.0,25.0,-1.01
401.29,1.85,127.43,5.0,4.0,0.0,7.0,0.46,2.0,24.0,-0.18
390.27,0.79,93.22,8.0,0.0,0.0,6.0,0.57,2.0,23.0,-2.47
511.54,5.35,90.22,4.0,4.0,1.0,13.0,0.19,2.0,32.0,-0.36
501.41,3.29,67.24,6.0,2.0,0.0,10.0,0.57,2.0,31.0,-0.42
445.49,4.31,99.74,4.0,4.0,0.0,10.0,0.22,2.0,25.0,-0.43
553.44,2.41,141.84,8.0,4.0,0.0,12.0,0.34,2.0,35.0,-0.21
503.34,2.7,204.48,8.0,4.0,0.0,12.0,0.13,2.0,31.0,-0.54
469.46,4.18,90.22,4.0,4.0,0.0,10.0,0.28,2.0,29.0,-0.43
492.46,3.59,111.7,6.0,4.0,0.0,7.0,0.35,3.0,31.0,-0.96
460.37,1.64,88.72,8.0,2.0,0.0,5.0,0.69,3.0,29.0,-1.08
492.46,3.59,111.7,6.0,4.0,0.0,7.0,0.35,3.0,31.0,-0.98
460.37,1.64,88.72,8.0,2.0,0.0,5.0,0.69,3.0,29.0,-1.05
394.27,1.21,150.68,6.0,5.0,0.0,4.0,0.36,3.0,24.0,-0.83
408.29,1.51,139.68,6.0,4.0,0.0,5.0,0.41,3.0,25.0,-1.19
478.43,3.29,122.7,6.0,5.0,0.0,6.0,0.32,3.0,30.0,-0.81
531.1,2.71,80.33,7.0,0.0,0.0,6.0,0.56,2.0,25.0,-2.21
465.43,3.01,67.24,6.0,2.0,0.0,10.0,0.61,2.0,29.0,-0.37
449.33,3.16,118.2,4.0,4.0,0.0,10.0,0.29,2.0,27.0,-0.46
499.4,1.08,204.38,6.0,6.0,1.0,12.0,0.17,2.0,31.0,-0.22
441.4,3.4,90.22,4.0,4.0,0.0,10.0,0.29,2.0,27.0,-0.17
565.55,7.19,90.22,4.0,4.0,1.0,12.0,0.1,4.0,37.0,-0.38
528.44,2.16,187.59,7.0,5.0,0.0,13.0,0.13,2.0,33.0,-0.31
385.3,2.1,118.2,4.0,4.0,0.0,8.0,0.34,2.0,23.0,-0.4
408.29,1.51,139.68,6.0,4.0,0.0,5.0,0.41,3.0,25.0,-1.16
408.29,1.51,139.68,6.0,4.0,0.0,5.0,0.41,3.0,25.0,-1.01
492.46,3.59,111.7,6.0,4.0,0.0,7.0,0.35,3.0,31.0,-1.04
450.16,2.6,118.2,4.0,4.0,0.0,6.0,0.46,2.0,23.0,-0.33
330.43,5.0,34.14,2.0,0.0,1.0,3.0,0.59,2.0,25.0,0.18
340.81,3.64,29.49,3.0,0.0,0.0,2.0,0.68,3.0,23.0,0.09
354.84,3.95,29.49,3.0,0.0,0.0,2.0,0.67,3.0,24.0,-0.13
368.86,4.26,29.49,3.0,0.0,0.0,2.0,0.66,3.0,25.0,-0.13
375.26,4.29,29.49,3.0,0.0,0.0,2.0,0.65,3.0,24.0,-0.2
389.28,4.6,29.49,3.0,0.0,0.0,2.0,0.63,3.0,25.0,-0.34
409.7,4.95,29.49,3.0,0.0,0.0,2.0,0.59,3.0,25.0,-0.18
356.88,4.35,20.26,3.0,0.0,0.0,2.0,0.65,3.0,23.0,-0.29
370.91,4.66,20.26,3.0,0.0,0.0,2.0,0.64,3.0,24.0,-0.51
370.91,4.66,20.26,3.0,0.0,0.0,2.0,0.64,3.0,24.0,-0.49
384.93,4.97,20.26,3.0,0.0,0.0,2.0,0.61,3.0,25.0,-0.49
391.32,5.01,20.26,3.0,0.0,1.0,2.0,0.6,3.0,24.0,-0.59
405.35,5.32,20.26,3.0,0.0,1.0,2.0,0.57,3.0,25.0,-0.7
391.32,5.01,20.26,3.0,0.0,1.0,2.0,0.6,3.0,24.0,-0.57
425.77,5.66,20.26,3.0,0.0,1.0,2.0,0.53,3.0,25.0,-0.54
402.92,5.19,20.26,3.0,0.0,1.0,3.0,0.59,3.0,26.0,-0.94
388.9,4.8,20.26,3.0,0.0,0.0,2.0,0.62,3.0,25.0,-0.81
423.34,5.54,20.26,3.0,0.0,1.0,3.0,0.55,3.0,26.0,-1.04
374.87,4.49,20.26,3.0,0.0,0.0,2.0,0.64,3.0,24.0,-0.69
388.9,4.88,20.26,3.0,0.0,0.0,3.0,0.63,3.0,25.0,-0.83
372.95,4.82,7.12,3.0,0.0,0.0,2.0,0.62,3.0,23.0,-0.86
407.39,5.48,7.12,3.0,0.0,1.0,2.0,0.55,3.0,24.0,-1.12
441.84,6.13,7.12,3.0,0.0,1.0,2.0,0.47,3.0,25.0,-0.96
390.94,4.96,7.12,3.0,0.0,0.0,2.0,0.6,3.0,24.0,-1.23
404.96,5.35,7.12,3.0,0.0,1.0,3.0,0.57,3.0,25.0,-1.35
408.93,5.1,7.12,3.0,0.0,1.0,2.0,0.58,3.0,25.0,-1.03
436.98,5.97,7.12,3.0,0.0,1.0,4.0,0.5,3.0,27.0,-1.26
373.93,3.85,21.17,4.0,0.0,0.0,2.0,0.5,4.0,23.0,-0.96
408.38,4.5,21.17,4.0,0.0,0.0,2.0,0.46,4.0,24.0,-1.21
391.92,3.99,21.17,4.0,0.0,0.0,2.0,0.48,4.0,24.0,-1.27
388.95,3.36,33.2,5.0,1.0,0.0,3.0,0.44,4.0,24.0,-1.1
423.39,4.01,33.2,5.0,1.0,0.0,3.0,0.42,4.0,25.0,-1.33
406.94,3.49,33.2,5.0,1.0,0.0,3.0,0.43,4.0,25.0,-1.39
534.73,5.38,7.12,3.0,0.0,1.0,3.0,0.46,3.0,25.0,-0.61
603.62,6.69,7.12,3.0,0.0,1.0,3.0,0.34,3.0,27.0,-0.72
570.71,5.66,7.12,3.0,0.0,1.0,3.0,0.41,3.0,27.0,-0.79
214.26,2.8,34.14,2.0,0.0,0.0,4.0,0.33,1.0,16.0,0.23
290.36,4.22,34.14,2.0,0.0,0.0,5.0,0.36,2.0,22.0,0.02
293.16,3.57,34.14,2.0,0.0,0.0,4.0,0.37,1.0,17.0,0.06
244.29,2.81,43.37,3.0,0.0,0.0,5.0,0.35,1.0,18.0,0.2
272.34,3.56,43.37,3.0,0.0,0.0,4.0,0.28,1.0,20.0,0.17
254.33,3.58,34.14,2.0,0.0,0.0,2.0,0.6,1.0,19.0,0.08
333.22,4.35,34.14,2.0,0.0,0.0,2.0,0.6,1.0,20.0,-0.06
272.32,3.72,34.14,2.0,0.0,0.0,2.0,0.61,1.0,20.0,-0.3
284.36,3.59,43.37,3.0,0.0,0.0,3.0,0.63,1.0,21.0,0.07
218.3,3.0,34.14,2.0,0.0,0.0,2.0,0.41,0.0,16.0,0.56
302.37,4.37,34.14,2.0,0.0,0.0,3.0,0.62,2.0,23.0,0.15
256.3,2.96,43.37,3.0,0.0,0.0,3.0,0.62,1.0,19.0,0.02
190.24,2.37,34.14,2.0,0.0,0.0,2.0,0.38,0.0,14.0,0.57
332.4,4.35,43.37,3.0,0.0,0.0,4.0,0.62,2.0,25.0,0.01
254.33,3.58,34.14,2.0,0.0,0.0,2.0,0.6,1.0,19.0,0.72
212.25,2.56,34.14,2.0,0.0,0.0,2.0,0.56,1.0,16.0,0.21
291.14,3.32,34.14,2.0,0.0,0.0,2.0,0.62,1.0,17.0,0.04
242.27,2.57,43.37,3.0,0.0,0.0,3.0,0.6,1.0,18.0,0.18
215.1,-2.7,150.31,5.0,5.0,0.0,5.0,0.31,0.0,13.0,1.11
271.16,-0.88,134.55,6.0,4.0,0.0,4.0,0.29,0.0,17.0,1.18
256.32,0.82,66.76,5.0,2.0,0.0,7.0,0.71,1.0,17.0,-0.24
574.59,4.97,120.42,9.0,0.0,1.0,16.0,0.13,3.0,39.0,0.25
234.3,4.08,17.3,2.0,0.0,0.0,2.0,0.61,3.0,18.0,-0.6
264.33,4.09,26.53,3.0,0.0,0.0,3.0,0.67,3.0,20.0,-0.6
264.33,4.09,26.53,3.0,0.0,0.0,3.0,0.67,3.0,20.0,-0.51
264.33,4.09,26.53,3.0,0.0,0.0,3.0,0.67,3.0,20.0,-0.31
262.36,4.86,17.3,2.0,0.0,0.0,4.0,0.61,3.0,20.0,-0.21
292.38,4.87,26.53,3.0,0.0,0.0,5.0,0.63,3.0,22.0,-0.26
292.38,4.87,26.53,3.0,0.0,0.0,5.0,0.63,3.0,22.0,-0.18
292.38,4.87,26.53,3.0,0.0,0.0,5.0,0.63,3.0,22.0,0.01
276.38,5.25,17.3,2.0,0.0,1.0,5.0,0.46,3.0,21.0,-0.05
306.41,5.26,26.53,3.0,0.0,1.0,6.0,0.46,3.0,23.0,-0.11
306.41,5.26,26.53,3.0,0.0,1.0,6.0,0.46,3.0,23.0,-0.03
306.41,5.26,26.53,3.0,0.0,1.0,6.0,0.46,3.0,23.0,0.15
260.34,4.63,17.3,2.0,0.0,0.0,3.0,0.63,3.0,20.0,-0.43
278.36,4.48,26.53,3.0,0.0,0.0,4.0,0.66,3.0,21.0,-0.35
414.5,6.95,59.67,4.0,1.0,1.0,6.0,0.27,3.0,31.0,2.24
533.62,8.23,92.79,6.0,2.0,2.0,8.0,0.13,4.0,40.0,1.38
388.51,6.51,46.53,3.0,1.0,1.0,6.0,0.35,2.0,29.0,1.93
